,acousticness,danceability,energy,instrumentalness,loudness,speechiness,tempo,valence,key,duration_ms
7853,0.733,0.341,0.328,0.0,-10.051,0.0457,204.851,0.319,4.0,228799.0
7854,0.924,0.384,0.167,0.0,-9.92,0.0375,95.102,0.258,0.0,256108.0
7855,0.817,0.606,0.377,0.0,-9.455,0.0275,101.96,0.446,0.0,258813.0
7856,0.662,0.516,0.467,0.0,-6.184,0.0302,132.861,0.386,0.0,173307.0
7857,0.752,0.715,0.35,0.0,-9.103,0.0506,109.854,0.491,2.0,138587.0
7858,0.077,0.364,0.554,0.000297,-9.076,0.0301,150.079,0.257,4.0,214800.0
7859,0.855,0.515,0.545,1.97e-05,-9.277,0.0353,88.856,0.535,2.0,260440.0
7860,0.866,0.369,0.272,0.0,-10.497,0.0364,172.929,0.218,9.0,152667.0
7861,0.669,0.555,0.536,0.0,-8.233,0.0452,118.057,0.203,7.0,191638.0
7862,0.198,0.77,0.787,0.0,-3.748,0.0583,119.986,0.513,11.0,140500.0
7863,0.122,0.748,0.761,6.56e-06,-6.621,0.102,116.041,0.362,2.0,179940.0
7864,0.08,0.647,0.686,1.34e-06,-5.745,0.0413,79.928,0.268,3.0,258299.0
7865,0.00536,0.571,0.693,0.0,-8.234,0.0545,168.169,0.393,6.0,232253.0
7866,0.0692,0.811,0.824,0.0,-3.614,0.178,125.0,0.567,10.0,161280.0
7867,0.116,0.913,0.803,0.000275,-3.911,0.0353,126.016,0.947,0.0,154628.0
7868,0.0118,0.625,0.707,1.4e-06,-6.117,0.289,121.135,0.496,1.0,210725.0
7869,0.0366,0.852,0.924,0.0,-2.498,0.0523,94.016,0.503,2.0,177637.0
7870,0.152,0.812,0.736,0.00254,-5.421,0.0833,91.993,0.396,4.0,193806.0
7871,0.0493,0.689,0.856,0.0,-3.394,0.0813,126.108,0.706,5.0,161881.0
7872,0.0889,0.639,0.703,1.78e-06,-6.33,0.0794,169.888,0.138,4.0,207301.0
7873,0.0206,0.965,0.485,0.0237,-8.784,0.191,124.025,0.312,2.0,222523.0
7874,0.175,0.82,0.804,0.00215,-7.226,0.0528,110.982,0.844,9.0,211998.0
7875,0.276,0.644,0.648,0.0,-4.601,0.118,179.951,0.44,1.0,206710.0
7876,0.274,0.778,0.632,0.0,-5.6,0.0493,122.104,0.498,2.0,218289.0
7877,0.084,0.916,0.852,0.000166,-2.933,0.0876,128.04,0.628,4.0,168323.0
7878,0.0934,0.843,0.7,0.0,-3.563,0.0803,93.991,0.899,4.0,226088.0
7879,0.275,0.729,0.737,7.58e-06,-3.727,0.064,91.99,0.369,2.0,193013.0
7880,0.401,0.731,0.573,5.22e-05,-10.059,0.0544,109.928,0.145,4.0,205090.0
7881,0.263,0.798,0.718,0.0,-6.237,0.0443,126.01,0.727,8.0,260952.0
7882,0.0616,0.86,0.516,0.0,-5.518,0.145,98.005,0.591,6.0,190406.0
7883,0.333,0.748,0.689,7.56e-05,-6.168,0.0696,110.049,0.534,0.0,225470.0
7884,0.00776,0.762,0.766,6.98e-05,-3.955,0.0343,130.001,0.442,7.0,287120.0
7885,0.656,0.87,0.516,0.00823,-8.006,0.0541,111.005,0.53,1.0,210200.0
7886,0.184,0.919,0.623,1.63e-05,-6.521,0.0992,130.037,0.775,7.0,157018.0
7887,0.0125,0.621,0.782,0.033,-5.548,0.044,128.033,0.55,2.0,198938.0
7888,0.0379,0.826,0.905,0.0,-3.498,0.174,128.069,0.731,2.0,172969.0
7889,0.305,0.824,0.772,0.387,-5.234,0.0574,125.01,0.508,1.0,223352.0
7890,0.532,0.807,0.712,2.37e-05,-5.757,0.1,100.004,0.792,1.0,241659.0
7891,0.025,0.915,0.72,1.42e-05,-3.126,0.0459,126.986,0.631,8.0,131067.0
7892,0.0462,0.872,0.681,1.38e-05,-4.348,0.11,96.986,0.481,0.0,188009.0
7893,0.0784,0.83,0.837,5.87e-05,-4.789,0.141,115.976,0.744,11.0,200690.0
7894,0.0993,0.65,0.715,0.000291,-5.198,0.253,106.672,0.187,5.0,243717.0
7895,0.362,0.725,0.756,0.000685,-5.013,0.0572,100.07,0.828,4.0,186133.0
7896,0.0907,0.905,0.686,0.0,-3.152,0.0664,103.013,0.963,0.0,155825.0
7897,0.00659,0.702,0.906,1.07e-05,-4.811,0.032,120.021,0.667,2.0,159820.0
7898,0.256,0.93,0.837,2.37e-06,-4.632,0.187,111.898,0.821,7.0,158532.0
7899,0.169,0.86,0.791,0.000106,-4.784,0.0568,92.023,0.887,0.0,175918.0
7900,0.136,0.83,0.739,2.11e-06,-5.395,0.0627,97.993,0.631,7.0,240413.0
7901,0.0272,0.903,0.817,0.000311,-3.972,0.095,102.014,0.732,8.0,217360.0
7902,0.0789,0.812,0.855,0.000167,-3.725,0.0554,90.04,0.573,7.0,192477.0
7903,0.0847,0.574,0.891,0.0,-3.665,0.157,100.978,0.707,0.0,183240.0
7904,0.0747,0.817,0.917,0.0,-4.416,0.073,94.0,0.88,8.0,162706.0
7905,0.222,0.77,0.899,1.14e-06,-2.981,0.0494,128.05,0.851,8.0,231604.0
7906,0.12,0.851,0.776,0.0,-3.254,0.0561,95.995,0.804,6.0,209905.0
7907,0.305,0.908,0.813,0.0,-2.749,0.0777,97.018,0.924,5.0,200785.0
7908,0.101,0.759,0.842,0.0,-3.758,0.096,105.059,0.584,8.0,263253.0
7909,0.164,0.677,0.735,0.0,-5.846,0.149,188.002,0.485,1.0,169360.0
7910,0.356,0.869,0.694,0.00125,-3.35,0.0783,90.02,0.511,1.0,224997.0
7911,0.0471,0.685,0.909,0.0,-4.034,0.0396,95.004,0.922,3.0,248769.0
7912,0.175,0.791,0.682,0.0,-7.328,0.158,98.031,0.672,5.0,166851.0
7913,0.00302,0.901,0.589,0.000237,-6.713,0.289,98.002,0.399,1.0,196600.0
7914,0.0236,0.845,0.906,0.000728,-3.742,0.118,127.969,0.557,3.0,259067.0
7915,0.422,0.725,0.86,0.000284,-3.726,0.182,175.896,0.791,1.0,230125.0
7916,0.101,0.814,0.724,1.71e-06,-6.892,0.0862,126.951,0.222,2.0,139843.0
7917,0.0474,0.794,0.855,0.147,-4.81,0.0408,127.009,0.678,11.0,144053.0
7918,0.0171,0.733,0.937,4.62e-06,-3.524,0.0517,125.019,0.683,6.0,210213.0
7919,0.229,0.611,0.851,0.0,-2.982,0.0598,178.032,0.823,9.0,211613.0
7920,0.189,0.787,0.728,2.29e-05,-3.455,0.389,180.066,0.545,6.0,200198.0
7921,0.0331,0.82,0.67,0.0,-3.89,0.0581,90.984,0.644,7.0,202427.0
7922,0.0292,0.658,0.725,0.000107,-4.604,0.0321,128.117,0.368,7.0,223173.0
7923,0.462,0.78,0.759,0.000868,-3.292,0.225,91.952,0.579,1.0,201040.0
7924,0.0413,0.848,0.637,0.0,-5.132,0.156,96.988,0.698,9.0,222680.0
7925,0.18,0.736,0.632,0.0,-4.939,0.0648,92.03,0.503,11.0,216107.0
7926,0.193,0.663,0.598,8.02e-05,-4.042,0.17,172.245,0.4,11.0,150720.0
7927,0.324,0.79,0.766,0.0,-3.497,0.111,82.026,0.825,6.0,226010.0
7928,0.0511,0.527,0.771,0.0,-2.178,0.0634,92.746,0.857,9.0,175707.0
7929,0.46,0.811,0.683,4.75e-05,-2.028,0.241,176.037,0.571,11.0,190101.0
7930,0.157,0.822,0.736,0.000781,-3.969,0.15,175.93,0.679,1.0,181107.0
7931,0.269,0.845,0.677,0.000917,-4.798,0.136,90.013,0.68,11.0,219048.0
7932,0.067,0.823,0.687,0.000135,-4.715,0.0561,98.016,0.28,4.0,303427.0
7933,0.182,0.738,0.748,0.0,-4.902,0.0453,94.949,0.896,0.0,217253.0
7934,0.217,0.733,0.591,0.0,-4.046,0.148,169.905,0.549,9.0,185263.0
7935,0.186,0.734,0.775,0.000542,-3.855,0.0614,166.039,0.72,8.0,224187.0
7936,0.17,0.795,0.958,1.34e-06,-1.674,0.116,110.977,0.927,7.0,181622.0
7937,0.434,0.665,0.94,0.0,-3.606,0.0553,93.725,0.752,5.0,231593.0
7938,0.232,0.862,0.5,0.0,-6.875,0.276,76.992,0.697,2.0,203486.0
7939,0.236,0.691,0.773,0.0,-3.812,0.0355,92.992,0.85,11.0,188468.0
7940,0.295,0.803,0.715,0.000134,-3.28,0.298,101.085,0.574,2.0,200960.0
7941,0.076,0.795,0.655,1.76e-06,-3.815,0.0422,93.029,0.744,7.0,215891.0
7942,0.0531,0.728,0.806,0.000301,-3.766,0.0623,168.084,0.698,6.0,217547.0
7943,0.0946,0.807,0.606,0.0,-8.871,0.088,92.988,0.304,3.0,227520.0
7944,0.16,0.895,0.847,0.223,-5.25,0.0519,101.006,0.735,7.0,153063.0
7945,0.278,0.694,0.758,1.34e-06,-2.986,0.218,192.091,0.371,11.0,185195.0
7946,0.568,0.787,0.7,0.00051,-4.598,0.0768,90.02,0.791,4.0,233453.0
7947,0.0237,0.818,0.88,0.0,-2.411,0.0577,94.985,0.686,6.0,144987.0
7948,0.512,0.718,0.712,0.00121,-4.366,0.174,180.034,0.531,11.0,189653.0
7949,0.0375,0.795,0.885,0.00638,-4.13,0.0715,126.037,0.46,8.0,169998.0
7950,0.104,0.841,0.674,0.0,-5.35,0.0962,90.007,0.761,2.0,382555.0
7951,0.0334,0.721,0.716,0.00084,-7.037,0.0657,104.994,0.667,10.0,221714.0
7952,0.0231,0.744,0.804,0.0,-6.327,0.0677,104.823,0.426,1.0,205715.0
7953,0.18,0.775,0.679,7.26e-05,-4.985,0.135,166.008,0.619,4.0,193456.0
7954,0.0337,0.793,0.771,1.51e-06,-3.417,0.0959,171.943,0.835,5.0,247308.0
7955,0.0165,0.807,0.656,0.0,-4.395,0.105,83.943,0.89,3.0,185840.0
7956,0.212,0.863,0.666,0.000493,-4.158,0.152,163.908,0.838,1.0,178947.0
7957,0.139,0.714,0.761,0.00035,-4.596,0.0427,168.022,0.906,5.0,230693.0
7958,0.0948,0.843,0.549,0.0,-8.018,0.164,83.982,0.541,6.0,233000.0
7959,0.0982,0.789,0.694,0.0,-5.781,0.0729,96.035,0.549,6.0,341875.0
7960,0.0569,0.834,0.808,0.00052,-2.597,0.0542,104.026,0.829,11.0,198453.0
7961,0.39,0.882,0.689,0.00325,-4.027,0.124,97.963,0.746,6.0,161627.0
7962,0.00633,0.592,0.837,0.0,-4.341,0.17,121.897,0.287,8.0,234187.0
7963,0.566,0.715,0.614,0.00323,-8.467,0.105,164.051,0.689,6.0,191648.0
7964,0.0818,0.49,0.569,0.00734,-7.572,0.0285,169.761,0.407,2.0,196360.0
7965,0.15,0.568,0.686,1.81e-06,-6.635,0.033,172.075,0.725,1.0,230098.0
7966,0.83,0.412,0.236,0.00653,-15.159,0.0379,140.214,0.119,4.0,281381.0
7967,0.77,0.471,0.396,0.0,-6.654,0.0336,149.609,0.263,8.0,215507.0
7968,0.871,0.522,0.251,0.000258,-12.626,0.0603,137.366,0.303,10.0,156798.0
7969,0.409,0.68,0.553,0.0,-7.116,0.042,99.999,0.352,0.0,198221.0
7970,0.0677,0.689,0.687,0.0,-7.832,0.0376,109.986,0.248,7.0,239027.0
7971,0.229,0.581,0.687,0.0,-5.4,0.105,76.014,0.187,6.0,240600.0
7972,0.799,0.664,0.5,0.0,-6.935,0.0651,117.896,0.801,9.0,182347.0
7973,0.929,0.579,0.415,0.0018,-11.599,0.0397,102.713,0.42,7.0,219093.0
7974,0.433,0.52,0.4,0.0,-9.792,0.0315,151.975,0.428,6.0,201453.0
7975,0.904,0.476,0.189,4.52e-06,-13.777,0.0329,115.851,0.324,11.0,264439.0
7976,0.107,0.565,0.636,9.9e-06,-8.198,0.0638,170.01,0.525,0.0,179551.0
7977,0.233,0.698,0.448,1.37e-06,-6.357,0.0345,129.969,0.551,3.0,242645.0
7978,0.87,0.5,0.156,0.0,-11.472,0.0469,173.794,0.405,1.0,163227.0
7979,0.0155,0.628,0.877,5.97e-06,-4.205,0.046,101.992,0.721,0.0,217408.0
7980,0.983,0.683,0.187,0.00246,-13.185,0.0347,117.92,0.101,10.0,146896.0
7981,0.389,0.391,0.335,0.0,-10.064,0.0763,174.185,0.116,0.0,193733.0
7982,0.585,0.568,0.495,0.000198,-7.669,0.0385,83.919,0.217,9.0,266220.0
7983,0.718,0.396,0.177,0.0,-10.277,0.0378,177.215,0.221,5.0,201694.0
7984,0.293,0.662,0.807,3.55e-06,-3.285,0.0411,103.031,0.772,10.0,187682.0
7985,0.808,0.374,0.261,9.58e-06,-8.564,0.0338,156.987,0.167,2.0,226627.0
7986,0.796,0.36,0.332,0.00274,-12.87,0.029,71.516,0.632,11.0,218740.0
7987,0.113,0.638,0.475,0.0,-8.688,0.0393,76.029,0.387,6.0,193787.0
7988,0.912,0.502,0.416,0.0,-9.504,0.433,175.191,0.433,7.0,143960.0
7989,0.555,0.369,0.192,8.35e-06,-12.151,0.04,175.212,0.148,4.0,228013.0
7990,0.8,0.643,0.324,0.0,-7.817,0.0338,147.019,0.444,0.0,200940.0
7991,0.179,0.45,0.483,0.0,-6.754,0.0572,118.305,0.206,2.0,226067.0
7992,0.759,0.573,0.507,1.37e-06,-8.084,0.0342,123.183,0.363,11.0,172800.0
7993,0.299,0.58,0.879,0.0,-3.579,0.0539,154.903,0.818,10.0,194840.0
7994,0.739,0.48,0.549,1.55e-06,-7.792,0.1,84.298,0.595,2.0,208320.0
7995,0.907,0.725,0.273,0.0,-10.261,0.0273,99.921,0.436,5.0,193133.0
7996,0.777,0.551,0.55,0.0,-5.339,0.0286,101.19,0.342,10.0,176440.0
7997,0.186,0.69,0.693,2.39e-06,-6.252,0.0577,83.99,0.728,5.0,223629.0
7998,0.0414,0.491,0.655,3.79e-06,-8.694,0.0372,89.978,0.446,2.0,187760.0
7999,0.627,0.67,0.496,0.00319,-11.23,0.0277,100.17,0.427,2.0,233973.0
8000,0.578,0.604,0.366,0.0,-7.519,0.0282,141.981,0.13,5.0,224695.0
8001,0.635,0.602,0.234,2.54e-06,-9.419,0.0334,124.964,0.307,11.0,219533.0
8002,0.927,0.609,0.141,0.000104,-15.33,0.0394,78.233,0.107,9.0,224279.0
8003,0.594,0.618,0.457,4.86e-05,-9.326,0.0352,79.942,0.447,0.0,201720.0
8004,0.217,0.637,0.482,9.69e-05,-9.427,0.0284,140.091,0.593,1.0,213920.0
8005,0.904,0.722,0.484,3.42e-06,-10.175,0.0611,139.88,0.44,9.0,198653.0
8006,0.613,0.664,0.573,0.000363,-6.519,0.0277,76.023,0.566,5.0,160097.0
8007,0.908,0.657,0.258,2.79e-06,-12.613,0.0311,127.725,0.318,10.0,184301.0
8008,0.145,0.666,0.547,0.000274,-8.706,0.0643,117.991,0.165,11.0,195252.0
8009,0.479,0.733,0.324,0.0,-8.122,0.033,141.8,0.388,5.0,199391.0
8010,0.447,0.5,0.393,0.0,-8.05,0.0293,138.525,0.309,3.0,209608.0
8011,0.735,0.582,0.436,0.0,-4.077,0.0259,96.039,0.378,10.0,198439.0
8012,0.697,0.488,0.29,0.0,-7.456,0.0303,117.762,0.233,11.0,203820.0
8013,0.631,0.649,0.433,0.0,-7.826,0.0365,122.948,0.183,10.0,198382.0
8014,0.956,0.498,0.142,0.00273,-17.142,0.0383,139.173,0.355,11.0,191235.0
8015,0.457,0.549,0.324,2.2e-06,-11.769,0.0285,80.888,0.268,4.0,236733.0
8016,0.536,0.525,0.649,5.24e-05,-7.483,0.027,89.013,0.597,5.0,214428.0
8017,0.54,0.591,0.555,0.0462,-10.702,0.0325,83.459,0.459,2.0,319053.0
8018,0.31,0.467,0.639,0.0,-6.81,0.0375,75.544,0.335,2.0,218568.0
8019,0.865,0.547,0.347,0.0,-4.101,0.0421,132.845,0.562,3.0,291539.0
8020,0.793,0.576,0.406,0.00276,-9.723,0.0355,126.123,0.129,0.0,179173.0
8021,0.514,0.676,0.266,0.0,-8.847,0.184,205.598,0.707,9.0,200880.0
8022,0.823,0.818,0.456,7.35e-05,-7.419,0.038,113.992,0.784,0.0,183723.0
8023,0.752,0.514,0.278,0.000261,-11.362,0.032,95.718,0.211,1.0,275171.0
8024,0.547,0.578,0.306,2.93e-06,-10.694,0.0595,103.568,0.117,8.0,212307.0
8025,0.868,0.604,0.36,0.0343,-10.109,0.0253,103.985,0.37,0.0,202000.0
8026,0.894,0.581,0.421,0.000491,-9.792,0.0245,95.969,0.433,1.0,209817.0
8027,0.585,0.447,0.458,0.000422,-8.532,0.0702,129.861,0.158,10.0,257853.0
8028,0.663,0.485,0.307,4.13e-05,-13.129,0.0565,80.171,0.132,1.0,258000.0
8029,0.761,0.589,0.467,0.0,-8.179,0.031,165.908,0.571,6.0,160345.0
8030,0.895,0.59,0.214,0.00986,-12.023,0.0412,134.804,0.167,11.0,183209.0
8031,0.853,0.587,0.299,2.11e-06,-6.649,0.0327,96.657,0.184,2.0,190067.0
8032,0.962,0.557,0.195,0.0159,-16.119,0.0356,111.105,0.409,9.0,274733.0
8033,0.431,0.484,0.731,0.0,-6.694,0.0379,101.654,0.51,1.0,204280.0
8034,0.805,0.457,0.407,0.884,-11.475,0.0308,117.053,0.126,9.0,257533.0
8035,0.78,0.88,0.243,3.92e-05,-10.864,0.463,76.01,0.626,9.0,172203.0
8036,0.897,0.779,0.161,5.31e-06,-11.116,0.0501,109.077,0.228,10.0,207936.0
8037,0.355,0.593,0.394,0.0,-8.946,0.029,94.909,0.543,0.0,212153.0
8038,0.844,0.519,0.407,0.0,-7.682,0.0384,139.954,0.515,11.0,189147.0
8039,0.752,0.714,0.305,0.0,-9.072,0.0284,96.975,0.54,5.0,218321.0
8040,0.794,0.636,0.355,0.0,-7.047,0.0665,99.295,0.738,5.0,231583.0
8041,0.815,0.588,0.4,0.0,-8.783,0.031,128.127,0.503,2.0,228750.0
8042,0.22,0.687,0.537,0.0,-10.923,0.0676,74.496,0.657,0.0,186846.0
8043,0.746,0.427,0.262,0.0,-8.541,0.0276,104.085,0.228,7.0,224867.0
8044,0.613,0.57,0.297,0.0,-11.641,0.0348,95.169,0.308,0.0,204000.0
8045,0.775,0.504,0.315,3.49e-06,-11.79,0.0286,101.298,0.27,9.0,218382.0
8046,0.712,0.811,0.38,0.0,-6.235,0.0406,98.04,0.647,9.0,188058.0
8047,0.369,0.469,0.607,0.0124,-10.174,0.0371,184.986,0.287,7.0,213237.0
8048,0.907,0.738,0.232,0.000689,-11.113,0.0283,109.839,0.192,6.0,181958.0
8049,0.199,0.602,0.59,0.0,-8.046,0.0553,154.426,0.62,10.0,227120.0
8050,0.585,0.636,0.383,2.24e-06,-9.381,0.0434,72.871,0.213,11.0,194067.0
8051,0.86,0.573,0.206,1.03e-05,-10.707,0.0314,123.752,0.222,5.0,243629.0
8052,0.462,0.555,0.43,0.000191,-9.105,0.0295,147.613,0.274,2.0,246133.0
8053,0.699,0.679,0.407,0.0,-7.778,0.0302,111.814,0.195,9.0,232600.0
8054,0.597,0.614,0.527,0.0,-6.374,0.0302,121.941,0.354,10.0,211764.0
8055,0.249,0.389,0.431,0.0,-8.061,0.0344,142.14,0.275,7.0,211851.0
8056,0.494,0.506,0.275,0.00377,-8.464,0.0292,153.769,0.0639,7.0,298880.0
8057,0.907,0.568,0.238,8.21e-06,-11.111,0.0457,137.958,0.563,9.0,228923.0
8058,0.517,0.552,0.485,0.106,-9.111,0.0332,71.548,0.51,9.0,200173.0
8059,0.109,0.846,0.559,0.0,-4.306,0.0644,114.037,0.721,6.0,181907.0
8060,0.927,0.394,0.249,0.0,-10.484,0.0396,79.549,0.329,5.0,198404.0
8061,0.852,0.552,0.356,0.0,-7.608,0.027,109.763,0.196,10.0,232164.0
8062,0.406,0.698,0.846,0.0,-3.735,0.0981,103.968,0.726,8.0,205385.0
8063,0.263,0.504,0.535,7.17e-06,-6.475,0.0643,118.943,0.243,8.0,164470.0
8064,0.0158,0.792,0.874,0.000365,-2.966,0.0852,113.969,0.934,1.0,186762.0
8065,0.115,0.696,0.733,0.0,-6.181,0.256,98.355,0.292,1.0,214445.0
8066,0.0683,0.643,0.807,0.0,-4.9,0.0584,124.593,0.153,4.0,163049.0
8067,0.00703,0.486,0.791,0.0,-6.636,0.216,179.925,0.4,10.0,96000.0
8068,0.129,0.641,0.684,0.000288,-6.119,0.0476,104.036,0.188,10.0,178275.0
8069,0.232,0.531,0.525,0.0,-6.5,0.0671,66.9,0.502,1.0,232857.0
8070,0.0188,0.464,0.724,0.0,-5.019,0.0705,82.526,0.303,7.0,174749.0
8071,0.144,0.511,0.747,0.0,-5.551,0.042,95.034,0.477,0.0,179202.0
8072,0.253,0.528,0.456,0.0,-8.407,0.0373,82.921,0.315,6.0,236335.0
8073,0.0794,0.698,0.636,0.00138,-6.187,0.0867,75.548,0.758,1.0,170095.0
8074,0.535,0.741,0.621,4.36e-06,-8.616,0.0876,116.533,0.375,11.0,138484.0
8075,0.138,0.538,0.742,4.67e-05,-5.355,0.114,96.107,0.25,2.0,272373.0
8076,0.252,0.696,0.809,0.000128,-8.254,0.05,132.962,0.857,5.0,131013.0
8077,0.0296,0.684,0.661,1.7e-06,-6.886,0.0339,119.951,0.316,2.0,206886.0
8078,0.808,0.757,0.306,0.0,-11.146,0.0362,100.252,0.387,10.0,170807.0
8079,0.0923,0.853,0.676,1.15e-05,-4.398,0.0616,122.975,0.631,4.0,200075.0
8080,0.0369,0.792,0.503,0.00057,-8.044,0.0626,99.97,0.381,1.0,185093.0
8081,0.325,0.58,0.716,0.0,-3.694,0.061,144.107,0.616,8.0,198333.0
8082,0.0779,0.775,0.742,2.73e-05,-5.226,0.101,121.89,0.514,1.0,200199.0
8083,0.0828,0.725,0.727,5.23e-05,-8.328,0.0387,120.958,0.962,9.0,176653.0
8084,0.0938,0.625,0.848,1.18e-05,-3.714,0.0824,125.885,0.421,4.0,162500.0
8085,0.256,0.844,0.729,1.72e-05,-7.242,0.0541,131.061,0.675,11.0,150576.0
8086,0.0262,0.507,0.633,0.0,-9.605,0.211,129.887,0.25,4.0,181576.0
8087,0.0615,0.855,0.652,0.0103,-7.768,0.0574,125.031,0.827,11.0,209280.0
8088,0.534,0.574,0.469,9.21e-05,-8.209,0.0254,132.023,0.288,4.0,242485.0
8089,0.0443,0.67,0.838,0.0,-3.815,0.0866,122.03,0.354,1.0,198088.0
8090,0.0995,0.836,0.743,0.0,-6.305,0.0656,108.966,0.722,10.0,191822.0
8091,0.143,0.467,0.624,0.000899,-8.511,0.0508,141.889,0.31,10.0,225947.0
8092,0.417,0.628,0.476,0.0,-4.947,0.0352,147.915,0.336,0.0,168562.0
8093,0.192,0.917,0.711,6.82e-06,-5.835,0.153,111.941,0.938,11.0,155571.0
8094,0.417,0.715,0.62,0.0,-6.005,0.0484,97.95,0.172,1.0,221520.0
8095,0.337,0.611,0.626,0.0,-5.087,0.0778,100.129,0.48,7.0,156073.0
8096,0.0401,0.935,0.81,0.0,-3.838,0.117,106.028,0.787,11.0,173182.0
8097,0.551,0.573,0.422,1.31e-05,-7.621,0.0678,124.357,0.693,10.0,184791.0
8098,0.0002,0.52,0.693,2.2e-05,-7.704,0.0331,126.985,0.12,5.0,267505.0
8099,0.0777,0.801,0.601,3.23e-05,-7.574,0.255,159.969,0.74,8.0,182907.0
8100,0.0161,0.534,0.721,0.0,-5.917,0.0933,93.224,0.496,8.0,157652.0
8101,0.0121,0.826,0.736,0.000843,-2.248,0.0512,120.042,0.783,5.0,178000.0
8102,0.0236,0.716,0.914,0.00047,-4.979,0.0371,145.019,0.965,6.0,221410.0
8103,0.0355,0.626,0.696,0.0,-5.33,0.0324,113.979,0.377,0.0,201667.0
8104,0.0625,0.849,0.511,0.0866,-6.799,0.0737,139.974,0.92,9.0,128511.0
8105,0.576,0.753,0.451,1.1e-06,-6.49,0.195,144.966,0.261,11.0,161835.0
8106,0.153,0.81,0.689,0.118,-6.798,0.125,94.039,0.78,8.0,188787.0
8107,0.0645,0.95,0.891,1.77e-05,-2.653,0.241,133.01,0.912,2.0,170977.0
8108,0.0366,0.731,0.741,0.0,-4.593,0.0357,115.919,0.609,7.0,219310.0
8109,0.469,0.913,0.459,0.000889,-7.528,0.0446,114.996,0.848,5.0,215385.0
8110,0.216,0.462,0.821,0.0,-3.678,0.243,79.131,0.487,5.0,205170.0
8111,0.00265,0.486,0.847,2.76e-05,-5.011,0.346,126.088,0.409,9.0,181760.0
8112,0.0547,0.803,0.67,0.653,-10.309,0.112,175.984,0.61,0.0,176600.0
8113,0.871,0.343,0.142,0.0103,-16.432,0.0395,116.295,0.0799,11.0,314520.0
8114,0.205,0.503,0.722,3.52e-05,-7.595,0.103,172.006,0.354,9.0,231000.0
8115,0.905,0.622,0.304,0.0,-9.102,0.0379,77.058,0.374,1.0,214275.0
8116,0.187,0.733,0.822,0.0,-4.094,0.0391,112.963,0.831,5.0,158363.0
8117,0.926,0.404,0.25,0.0144,-13.286,0.0404,137.829,0.244,3.0,197653.0
8118,0.173,0.577,0.591,3.09e-06,-4.824,0.0246,94.045,0.266,4.0,309456.0
8119,0.0278,0.459,0.61,0.348,-10.33,0.0582,100.035,0.198,2.0,232920.0
8120,0.757,0.601,0.417,4.13e-05,-5.39,0.0264,95.882,0.181,9.0,200261.0
8121,0.382,0.669,0.552,1.55e-06,-5.897,0.0434,120.044,0.317,5.0,239550.0
8122,0.302,0.777,0.526,0.0,-6.221,0.0645,107.071,0.389,2.0,194849.0
8123,0.393,0.678,0.575,0.0,-4.896,0.0565,88.068,0.274,0.0,213284.0
8124,0.556,0.616,0.543,0.000112,-9.13,0.0294,149.833,0.439,1.0,204573.0
8125,0.861,0.535,0.195,0.0,-10.293,0.0379,170.923,0.347,7.0,173662.0
8126,0.78,0.562,0.403,0.0,-5.441,0.0361,82.518,0.548,1.0,200173.0
8127,0.356,0.684,0.441,0.0,-3.9,0.0273,102.885,0.416,0.0,226440.0
8128,0.0883,0.675,0.854,1.25e-06,-4.708,0.0268,89.991,0.863,0.0,207920.0
8129,0.499,0.438,0.435,0.0,-9.967,0.0442,137.247,0.433,5.0,231723.0
8130,0.29,0.56,0.607,2.43e-05,-5.031,0.0311,85.917,0.467,0.0,222680.0
8131,0.114,0.556,0.535,0.0,-6.275,0.042,74.336,0.406,5.0,184200.0
8132,0.874,0.447,0.441,4.36e-05,-7.658,0.0456,122.811,0.286,0.0,290892.0
8133,0.651,0.543,0.448,0.0,-7.469,0.028,144.967,0.595,0.0,206761.0
8134,0.847,0.504,0.516,2.18e-05,-8.405,0.178,144.26,0.234,1.0,204254.0
8135,0.116,0.618,0.66,0.0,-3.202,0.0664,81.023,0.572,6.0,200370.0
8136,0.0385,0.574,0.431,0.00916,-8.202,0.0275,113.995,0.225,2.0,248285.0
8137,0.212,0.503,0.641,0.0,-5.203,0.0364,71.998,0.35,5.0,195542.0
8138,0.843,0.678,0.277,3.91e-06,-10.537,0.0602,76.935,0.238,11.0,224333.0
8139,0.441,0.446,0.558,0.0,-3.2,0.134,171.406,0.794,0.0,170809.0
8140,0.459,0.517,0.675,0.0,-5.382,0.0357,203.853,0.518,6.0,163855.0
8141,0.0693,0.743,0.451,0.0,-8.573,0.097,99.129,0.466,7.0,150181.0
8142,0.618,0.69,0.373,0.0,-5.566,0.0286,124.082,0.473,8.0,163360.0
8143,0.141,0.536,0.605,0.0,-5.292,0.0338,130.053,0.341,7.0,196163.0
8144,0.417,0.628,0.476,0.0,-4.947,0.0352,147.915,0.336,0.0,168562.0
8145,0.0708,0.571,0.761,0.0,-3.485,0.0261,91.991,0.681,5.0,186043.0
8146,0.453,0.543,0.458,0.0,-6.392,0.0367,113.892,0.315,4.0,234800.0
8147,0.19,0.629,0.601,0.0,-7.683,0.0301,112.035,0.375,0.0,255133.0
8148,0.117,0.534,0.395,5.02e-05,-7.835,0.0297,120.09,0.264,2.0,272467.0
